stimulus,feedback_type,fake_feedback,thisN,thisTrialN,thisRepN,slider_initial.response,slider_initial.rt,key_resp.keys,key_resp.rt,key_resp.duration,slider_final.response,slider_final.rt,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,instr_text.started,instr_key.started,Instruction.stopped,instr_key.keys,instr_key.rt,instr_key.duration,InitialRating.started,slider_initial.started,stim_image.started,key_resp.started,rating_prompt.started,stim_image.stopped,InitialRating.stopped,trials.slider_initial.response,trials.slider_initial.rt,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Feedback.started,feedback_text.started,Feedback.stopped,ReRating.started,slider_final.started,stim_image2.started,key_resp_2.started,rating_prompt2.started,stim_image2.stopped,ReRating.stopped,trials.slider_final.response,trials.slider_final.rt,trials.key_resp_2.keys,feedback_text.stopped,trials.key_resp_2.rt,trials.key_resp_2.duration,Debrief.started,debrief_text.started,key_debrief.started,debrief_text.stopped,Debrief.stopped,key_debrief.keys,key_debrief.rt,key_debrief.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
images/grating_06.jpeg,neutral,50.0,80,0,8,50.0,4.443854582961649,space,3.183888457948342,None,50.0,0.8619641670957208,None,,,8,0,80,5,1115.730855208123,,,,,,,,,1115.724057750078,1115.730855208123,1116.7026186669245,1117.7045132920612,1118.2042315420695,1118.6922370421235,1120.8926854999736,50.0,4.443854582961649,space,3.183888457948342,None,1120.8927443749271,1120.9030415830202,1123.8982063329313,1123.9267709581181,1123.9360498751048,,,,,1124.7977237920277,50.0,0.8619641670957208,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,81,1,8,50.0,2.6990322081837803,space,1.5252537920605391,None,56.0,4.760824666824192,None,,,8,1,81,8,1124.8129760420416,,,,,,,,,1124.806272417074,1124.8129760420416,1125.796408999944,1126.7919704581145,1127.2883963331115,1127.7918447919656,1128.3218654580414,50.0,2.6990322081837803,space,1.5252537920605391,None,1128.3219202079345,1128.331390292151,1131.3174331251066,1131.3323057920206,1131.3424539170228,1132.3137268749997,1133.3130218749866,1134.8162439169828,1135.306207667105,1136.099424000131,56.0,4.760824666824192,None,1131.3424539170228,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,82,2,8,5.0,5.558319917181507,space,4.247078459011391,None,80.0,1.1615485409274697,None,,,8,2,82,4,1136.1131273750216,,,,,,,,,1136.1062028750312,1136.1131273750216,1137.0963434169535,1138.0962317080703,1138.5882520419545,1139.0876150419936,1142.3469022500794,5.0,5.558319917181507,space,4.247078459011391,None,1142.34925079206,1142.3549769581296,1145.343925083056,1145.3543638330884,1145.3649490829557,1146.3376081250608,,,,1146.5220063331071,80.0,1.1615485409274697,None,1145.3649490829557,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,83,3,8,60.0,3.7918964999262244,space,2.42344216699712,None,71.0,3.4543427079916,None,,,8,3,83,7,1146.5466456669383,,,,,,,,,1146.539466792019,1146.5466456669383,1147.5129204171244,1148.5153269169386,1149.0152642920148,1149.5048485831358,1150.9506659170147,60.0,3.7918964999262244,space,2.42344216699712,None,1150.9536036669742,1150.9599896250293,1153.946484416956,1153.9760453330819,1153.9841707081068,1154.9424690830056,1155.9459115420468,1157.4551912921015,,1157.4371896251105,71.0,3.4543427079916,None,1153.9841707081068,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,84,4,8,3.0,4.919925500173122,space,6.049911542097107,None,9.0,2.0139347498770803,None,,,8,4,84,1,1157.4551912921015,,,,,,,,,1157.4481577919796,1157.4551912921015,1158.427394791972,1159.4254787920509,1159.936324957991,1160.4180600000545,1165.4775778329931,3.0,4.919925500173122,space,6.049911542097107,None,1165.4803740000352,1165.4862020830624,1168.471348250052,1168.4915954170283,1168.5014489169698,1169.4702081249561,1170.4677369170822,,,1170.5122823750135,9.0,2.0139347498770803,None,1168.5014489169698,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_01.jpeg,neutral,50.0,85,5,8,9.0,2.487702916143462,space,2.085110417101532,None,49.0,0.9794691251590848,None,,,8,5,85,0,1170.5528711669613,,,,,,,,,1170.5456353749614,1170.5528711669613,1171.5089150001295,1172.5080991249997,1173.0075690830126,1173.5044621669222,1174.597021457972,9.0,2.487702916143462,space,2.085110417101532,None,1174.5996171250008,1174.6050177500583,1177.5883517081384,1177.6345060830936,1177.6425252920017,1178.588526708074,,,,1178.6230328329839,49.0,0.9794691251590848,None,1177.6425252920017,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,86,6,8,91.0,2.7046229580882937,space,3.342723042005673,None,83.0,2.0364358748774976,None,,,8,6,86,2,1178.6424492080696,,,,,,,,,1178.6354883329477,1178.6424492080696,1179.6140421670862,1180.6142452079803,1181.1132576670498,1181.6052694169339,1183.9582140001003,91.0,2.7046229580882937,space,3.342723042005673,None,1183.9608541249763,1183.9667022500653,1186.9504643750843,1186.970308917109,1186.9798618750647,1187.9547671671025,1188.9462409580592,,,1189.0136481670197,83.0,2.0364358748774976,None,1186.9798618750647,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,87,7,8,16.0,5.390229000011459,space,3.932763166958466,None,62.0,3.474745291052386,None,,,8,7,87,6,1189.0401159580797,,,,,,,,,1189.0335468330886,1189.0401159580797,1190.0062387920916,1191.0058732500765,1191.504840791924,1191.9957096669823,1194.941023082938,16.0,5.390229000011459,space,3.932763166958466,None,1194.9436813329812,1194.9494345830753,1197.935249208007,1197.9688241251279,1197.9782771249302,1198.9347060830332,1199.93540200009,1201.435173917096,,1201.4505867920816,62.0,3.474745291052386,None,1197.9782771249302,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,88,8,8,62.0,2.6224165419116616,space,1.425480459118262,None,76.0,2.1863916248548776,None,,,8,8,88,3,1201.4899197081104,,,,,,,,,1201.4829992919695,1201.4899197081104,1202.4462375000585,1203.4397666249424,1203.9487445419654,1204.4398608750198,1204.866557917092,62.0,2.6224165419116616,space,1.425480459118262,None,1204.869081000099,1204.874495832948,1207.8684375830926,1207.918875250034,1207.9267860830296,1208.8554977921303,1209.8629802500363,,,1210.1139994580299,76.0,2.1863916248548776,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,89,9,8,100.0,7.712188999867067,space,6.551055375952274,None,90.0,1.3104442090261728,None,,,8,9,89,9,1210.1413971669972,,,,,,,,,1210.134758542059,1210.1413971669972,1211.1069980000611,1212.1047404170968,1212.6048979579937,1213.0961574581452,1218.6674665829632,100.0,7.712188999867067,space,6.551055375952274,None,1218.6701786669437,1218.6762164579704,1221.6600769171491,1221.6930878751446,1221.7013020829763,1222.6589706251398,,,,1223.00978583307,90.0,1.3104442090261728,None,1221.7013020829763,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_06.jpeg,neutral,50.0,90,0,9,56.0,3.631996750133112,space,2.5570082920603454,None,49.0,4.8074264167808,None,,,9,0,90,5,1223.0344417919405,,,,,,,,,1223.0276042921469,1223.0344417919405,1224.000269375043,1225.0036027920432,1225.5026313751005,1225.9917605421506,1227.5717617080081,56.0,3.631996750133112,space,2.5570082920603454,None,1227.5746822501533,1227.5807070829906,1230.5685749999247,1230.5980436671525,1230.6067757920828,1231.56297983299,1232.5659270831384,1234.066419958137,1234.554649458034,1235.4130074169952,49.0,4.8074264167808,None,1230.6067757920828,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_02.jpeg,disagree,20.0,91,1,9,6.0,4.322850041091442,space,2.998870417010039,None,7.0,0.8272589999251068,None,,,9,1,91,1,1235.430494708009,,,,,,,,,1235.4234713329934,1235.430494708009,1236.4068672920112,1237.4074120421428,1237.9042007920798,1238.4050292079337,1240.4154870419297,6.0,4.322850041091442,space,2.998870417010039,None,1240.4183088331483,1240.424121875083,1243.419402624946,1243.4385808331426,1243.4482352500781,,,,,1244.2722110000905,7.0,0.8272589999251068,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_07.jpeg,neutral,65.0,92,2,9,50.0,5.565465374849737,space,4.316359958844259,None,61.0,1.85804104199633,None,,,9,2,92,6,1244.2962514171377,,,,,,,,,1244.289964708034,1244.2962514171377,1245.2628241251223,1246.266600083094,1246.7665285000112,1247.2550875421148,1250.5917679581326,50.0,5.565465374849737,space,4.316359958844259,None,1250.5944462500047,1250.600490708137,1253.593296749983,1253.6274577081203,1253.636589749949,1254.5871920420323,,,,1255.492276957957,61.0,1.85804104199633,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_05.jpeg,disagree,10.0,93,3,9,8.0,2.9270241248887032,space,1.4493812920991331,None,3.0,1.10819224989973,None,,,9,3,93,4,1255.5057132500224,,,,,,,,,1255.499194458127,1255.5057132500224,1256.487495874986,1257.485330792144,1257.9859309580643,1258.4858957920223,1258.9464928749949,8.0,2.9270241248887032,space,1.4493812920991331,None,1258.9489810001105,1258.954932291992,1261.9379734999966,1261.9522242499515,1261.961897125002,1262.9448186249938,,,,1263.0673952919897,3.0,1.10819224989973,None,1261.961897125002,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_04.jpeg,agree,70.0,94,4,9,24.0,3.657456292072311,space,2.5034847918432206,None,63.0,1.1972642501350492,None,,,9,4,94,3,1263.10440841713,,,,,,,,,1263.0975944581442,1263.10440841713,1264.062992000021,1265.057008957956,1265.5662522921339,1266.0547143749427,1267.5672672500368,24.0,3.657456292072311,space,2.5034847918432206,None,1267.5701284171082,1267.5760682499968,1270.5705628329888,1270.6201863749884,1270.6273674580734,1271.5591543749906,,,,1271.8268246669322,63.0,1.1972642501350492,None,,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_01.jpeg,neutral,50.0,95,5,9,22.0,4.37238670908846,space,3.1769582501146942,None,50.0,1.720938874874264,None,,,9,5,95,0,1271.8651169580407,,,,,,,,,1271.8582326250616,1271.8651169580407,1272.823954374995,1273.823354625143,1274.3234977920074,1274.822777917143,1277.0079057500698,22.0,4.37238670908846,space,3.1769582501146942,None,1277.0105402080808,1277.0162027080078,1279.9990342080127,1280.0514422920533,1280.0586249581538,1281.0048171670642,,,,1281.7800872919615,50.0,1.720938874874264,None,1280.0586249581538,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_10.jpeg,agree,80.0,96,6,9,90.0,5.1338729579001665,space,7.720639042090625,None,88.0,1.850945958867669,None,,,9,6,96,9,1281.806124374969,,,,,,,,,1281.7990297081415,1281.806124374969,1282.7715742080472,1283.771281833062,1284.2709339580033,1284.7651142920367,1291.4969992500264,90.0,5.1338729579001665,space,7.720639042090625,None,1291.4994657919742,1291.5048608330544,1294.488199917134,1294.5196537079755,1294.5279575830791,1295.4918842080515,,,,1296.3764824580867,88.0,1.850945958867669,None,1294.5279575830791,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_09.jpeg,disagree,50.0,97,7,9,4.0,3.9023480000905693,space,3.144402500009164,None,49.0,2.6294503749813884,None,,,9,7,97,8,1296.3901416670997,,,,,,,,,1296.3833331670612,1296.3901416670997,1297.3690062081441,1298.3672602081206,1298.8676491670776,1299.3675278329756,1301.5179290829692,4.0,3.9023480000905693,space,3.144402500009164,None,1301.520698999986,1301.5261160831433,1304.5089090829715,1304.522533917101,1304.5328225831036,1305.5086046250071,1306.508524917066,,,1307.1590067080688,49.0,2.6294503749813884,None,1304.5328225831036,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_08.jpeg,agree,70.0,98,8,9,35.0,5.254373542033136,space,4.357920958893374,None,46.0,1.6332587921060622,None,,,9,8,98,7,1307.1828402499668,,,,,,,,,1307.1759509169497,1307.1828402499668,1308.1535186250694,1309.1522404169664,1309.6524852500297,1310.141913749976,1313.5220020830166,35.0,5.254373542033136,space,4.357920958893374,None,1313.524601208046,1313.5306955419946,1316.5156498749275,1316.5469252921175,1316.5554620421026,1317.5128987501375,,,,1318.1894454581197,46.0,1.6332587921060622,None,1316.5554620421026,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
images/grating_03.jpeg,agree,80.0,99,9,9,90.0,3.056891999905929,space,2.142758792033419,None,87.0,1.0465881670825183,None,,,9,9,99,2,1318.2065222919919,,,,,,,,,1318.199443917023,1318.2065222919919,1319.1794831671286,1320.1801186250523,1320.6813689579722,1321.173819333082,1322.3242770829238,90.0,3.056891999905929,space,2.142758792033419,None,1322.3268734170124,1322.3327598751057,1325.3153744169977,1325.3335907920264,1325.343750583008,1326.3151706249919,,,,1326.3894235419575,87.0,1.0465881670825183,None,1325.343750583008,,,,,,,,,,,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.3894985001534,1326.3968833331019,1326.3968833331019,1327.3870270419866,1330.0639534580987,space,3.6628647500183433,None,004,001,2025-11-18_16h40.00.482,Social Echo ,,2025.1.1,None,2025-11-18 16h40.09.345343 +0530,
