delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,308,8,25,space,1.276241167099215,None,200,1,[0.9127574579324573],[0.912760499981232],25,8,308,7,1485.7733101249905,,1485.763294375036,1485.7733101249905,1486.7634893750073,1486.7634893750073,1486.7634893750073,1488.0519964169944,space,1.276241167099215,None,1488.053789125057,1488.4608048337434,1488.7697374590207,1488.7541425420204,1488.756322459085,1488.7697374590207,1488.7697374590207,1488.7697374590207,1489.6827532090247,200,1,[0.9127574579324573],[0.912760499981232],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,309,9,25,space,0.5750736260088161,None,400,1,[0.9920066669583321],[0.9920096249552444],25,9,309,11,1489.6866230419837,,1489.6829606670653,1489.6866230419837,1490.6824675840326,1490.6824675840326,1490.6824675840326,1491.267562958994,space,0.5750736260088161,None,1491.2690696669742,1491.9778056666876,1492.2802087500459,1492.2648216250818,1492.26745195908,1492.2802087500459,1492.2802087500459,1492.2802087500459,1493.2724493750138,400,1,[0.9920066669583321],[0.9920096249552444],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,310,10,25,space,0.06972108304034919,None,200,1,[2.1864818329922855],[2.1864854999585077],25,10,310,9,1493.2799161670264,,1493.2725938339718,1493.2799161670264,1494.262797209085,1494.262797209085,1494.2748670000583,1494.3353687500348,space,0.06972108304034919,None,1494.3367732500192,1494.4419791256698,1494.742844792083,1494.7297990000807,1494.731837416999,1494.742844792083,1494.742844792083,1494.742844792083,1496.9295819170075,200,1,[2.1864818329922855],[2.1864854999585077],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,311,11,25,space,1.1889251259854063,None,500,1,[4.576055999961682],[4.576059708953835],25,11,311,4,1496.9397297090618,,1496.9297635840485,1496.9397297090618,1497.9235065419925,1497.9235065419925,1497.9289351250045,1499.1161720419768,space,1.1889251259854063,None,1499.1178139590193,1499.5187390007234,1499.82215916703,1499.8130537089892,1499.8136236669961,1499.82215916703,1499.82215916703,1499.82215916703,1504.3984654999804,500,1,[4.576055999961682],[4.576059708953835],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,312,0,26,space,0.5329245000611991,None,600,1,[3.652832792024128],[3.652836374938488],26,0,312,9,1504.4030071670422,,1504.3986520420294,1504.4030071670422,1505.3873232090846,1505.3873232090846,1505.3989230419975,1505.9244712090585,space,0.5329245000611991,None,1505.9260390000418,1506.0262567087232,1506.336733708973,1506.3218327920185,1506.3242712500505,1506.336733708973,1506.336733708973,1506.336733708973,1509.9898245000513,600,1,[3.652832792024128],[3.652836374938488],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,313,1,26,space,0.5429547500098124,None,400,1,[1.5407635000301525],[1.5407665410311893],26,1,313,11,1509.9998481670627,,1509.9900366669754,1509.9998481670627,1510.9831866250606,1510.9831866250606,1510.9867250000825,1511.531431584037,space,0.5429547500098124,None,1511.5329795000143,1512.2326817087053,1512.5329359590542,1512.5193979589967,1512.5210514169885,1512.5329359590542,1512.5329359590542,1512.5329359590542,1514.0739492090652,400,1,[1.5407635000301525],[1.5407665410311893],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,314,2,26,space,0.6848876669537276,None,300,1,[1.9153829589486122],[1.9153858750360087],26,2,314,2,1514.0779033340514,,1514.0741610000841,1514.0779033340514,1515.0675373340491,1515.0675373340491,1515.0675373340491,1515.754565917072,space,0.6848876669537276,None,1515.7561640000204,1516.4609600416773,1516.7642623750726,1516.751351709012,1516.7530873750802,1516.7642623750726,1516.7642623750726,1516.7642623750726,1518.6799057499738,300,1,[1.9153829589486122],[1.9153858750360087],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,315,3,26,space,0.41889550001360476,None,500,1,[2.068961999961175],[2.0689654169837013],26,3,315,0,1518.688585667056,,1518.6801145840436,1518.688585667056,1519.673030209029,1519.673030209029,1519.678570875083,1520.0950009999797,space,0.41889550001360476,None,1520.0967491670744,1520.2017292086423,1520.5132216250058,1520.4984331249725,1520.5010054589948,1520.5132216250058,1520.5132216250058,1520.5132216250058,1522.5824411669746,500,1,[2.068961999961175],[2.0689654169837013],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,316,4,26,space,0.7945727090118453,None,100,1,[0.970743874902837],[0.9707468749256805],26,4,316,4,1522.5863133340608,,1522.5826331250137,1522.5863133340608,1523.5703262920724,1523.5703262920724,1523.584774750052,1524.3718176670372,space,0.7945727090118453,None,1524.3734306669794,1524.777098041672,1525.0877801669994,1525.0724532500608,1525.0750790419988,1525.0877801669994,1525.0877801669994,1525.0877801669994,1526.058788250084,100,1,[0.970743874902837],[0.9707468749256805],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,317,5,26,space,1.318670916953124,None,600,1,[3.854575459030457],[3.8545785839669406],26,5,317,10,1526.0617476670304,,1526.059037375031,1526.0617476670304,1527.0570575840538,1527.0570575840538,1527.0570575840538,1528.3851314170752,space,1.318670916953124,None,1528.3867926669773,1528.7864518756435,1529.095482417033,1529.0810728750657,1529.0833300839877,1529.095482417033,1529.095482417033,1529.095482417033,1532.9503155840794,600,1,[3.854575459030457],[3.8545785839669406],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,318,6,26,space,0.7849463340826333,None,700,1,[2.4836927079595625],[2.4836959169479087],26,6,318,1,1532.953345334041,,1532.9505521249957,1532.953345334041,1533.9467186670518,1533.9467186670518,1533.9467186670518,1534.7438493750524,space,0.7849463340826333,None,1534.745587249985,1535.1441758337353,1535.4461200840306,1535.4320748340106,1535.4344917500857,1535.4461200840306,1535.4461200840306,1535.4461200840306,1537.9300676250132,700,1,[2.4836927079595625],[2.4836959169479087],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,319,7,26,space,2.985368625028059,None,500,1,[2.110303834080696],[2.1103077500592917],26,7,319,6,1537.9401977920206,,1537.9302485419903,1537.9401977920206,1538.924693417037,1538.924693417037,1538.9282605840126,1541.914239417063,space,2.985368625028059,None,1541.9157880840357,1542.017019541647,1542.321564916987,1542.3052807090571,1542.308332500048,1542.321564916987,1542.321564916987,1542.321564916987,1544.432214334025,500,1,[2.110303834080696],[2.1103077500592917],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,320,8,26,space,1.344429042073898,None,300,1,[6.114077499951236],[6.114080666913651],26,8,320,8,1544.4362915840466,,1544.4324820840266,1544.4362915840466,1545.4207774590468,1545.4207774590468,1545.4335050840164,1546.7774231249932,space,1.344429042073898,None,1546.7793364169775,1547.4794427917261,1547.7769036249956,1547.7661322089843,1547.7681037089787,1547.7769036249956,1547.7769036249956,1547.7769036249956,1553.8912524590269,300,1,[6.114077499951236],[6.114080666913651],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,321,9,26,space,0.6346465829992667,None,500,1,[1.6398743749596179],[1.6398776249261573],26,9,321,3,1553.8950258750701,,1553.8914321670309,1553.8950258750701,1554.8804165000329,1554.8804165000329,1554.8938672919758,1555.5179503340041,space,0.6346465829992667,None,1555.5183111670194,1555.6188505007342,1555.9313722089864,1555.9159760840703,1555.9187816670164,1555.9313722089864,1555.9313722089864,1555.9313722089864,1557.5715083340183,500,1,[1.6398743749596179],[1.6398776249261573],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,322,10,26,space,0.45603183400817215,None,200,1,[1.1477309999754652],[1.1477341658901423],26,10,322,7,1557.5796578750014,,1557.5717096250737,1557.5796578750014,1558.5627429590095,1558.5627429590095,1558.5754856250715,1559.025785334059,space,0.45603183400817215,None,1559.027500458993,1559.4283737507105,1559.7267462500604,1559.715754874982,1559.7176265420858,1559.7267462500604,1559.7267462500604,1559.7267462500604,1560.8747347500175,200,1,[1.1477309999754652],[1.1477341658901423],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,323,11,26,space,0.39487679197918624,None,900,1,[0.6893865830497816],[0.6893900000723079],26,11,323,5,1560.8786215840373,,1560.8749084590236,1560.8786215840373,1561.8732287500752,1561.8732287500752,1561.8732287500752,1562.2718699590769,space,0.39487679197918624,None,1562.273307000054,1562.9832620416457,1563.2859190420713,1563.2745300839888,1563.2764031250263,1563.2859190420713,1563.2859190420713,1563.2859190420713,1563.975567375077,900,1,[0.6893865830497816],[0.6893900000723079],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,324,0,27,space,0.2965520420111716,None,400,1,[2.737178625073284],[2.7371812500059605],27,0,324,7,1563.978077167063,,1563.975716917077,1563.978077167063,1564.9638299170183,1564.9638299170183,1564.9763120419811,1565.2676554589998,space,0.2965520420111716,None,1565.2691487499978,1565.6769814167094,1565.9777292920044,1565.9662259169854,1565.9681667500408,1565.9777292920044,1565.9777292920044,1565.9777292920044,1568.7151538750622,400,1,[2.737178625073284],[2.7371812500059605],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,325,1,27,space,0.9083413330372423,None,400,1,[1.9012377919862047],[1.9012406670954078],27,1,325,9,1568.7253201670246,,1568.715301875025,1568.7253201670246,1569.7143057089997,1569.7143057089997,1569.7143057089997,1570.6332001669798,space,0.9083413330372423,None,1570.6336095000152,1570.7438083337076,1571.0551849590847,1571.0391606250778,1571.0418470840668,1571.0551849590847,1571.0551849590847,1571.0551849590847,1572.9566807090305,400,1,[1.9012377919862047],[1.9012406670954078],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,326,2,27,space,0.48405187495518476,None,300,1,[2.7705549170495942],[2.7705579169560224],27,2,326,1,1572.9617770840414,,1572.9569112090394,1572.9617770840414,1573.945478833979,1573.945478833979,1573.958191749989,1574.443126667058,space,0.48405187495518476,None,1574.4446472920245,1574.8443559586924,1575.1554407500662,1575.1390634169802,1575.141864708974,1575.1554407500662,1575.1554407500662,1575.1554407500662,1577.926240958972,300,1,[2.7705549170495942],[2.7705579169560224],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,327,3,27,space,0.6624739170074463,None,500,1,[1.4430962919723243],[1.4430994590511546],27,3,327,0,1577.92949387501,,1577.9263802500209,1577.92949387501,1578.9209732919699,1578.9209732919699,1578.9209732919699,1579.5897932089865,space,0.6624739170074463,None,1579.5911972919712,1579.689509500695,1579.9953297920292,1579.9801932499977,1579.9825486670015,1579.9953297920292,1579.9953297920292,1579.9953297920292,1581.4386722920462,500,1,[1.4430962919723243],[1.4430994590511546],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,328,4,27,space,0.3306988748954609,None,200,1,[2.654680291074328],[2.654684124980122],27,4,328,11,1581.4488738750806,,1581.4388611250324,1581.4488738750806,1582.4313026670134,1582.4313026670134,1582.4433115840657,1582.7682890000287,space,0.3306988748954609,None,1582.7697744170437,1583.4697129167073,1583.7762314589927,1583.7622892090585,1583.764304124983,1583.7762314589927,1583.7762314589927,1583.7762314589927,1586.4312050420558,200,1,[2.654680291074328],[2.654684124980122],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,329,5,27,space,0.4511816669255495,None,400,1,[2.244471124955453],[2.2444736670004204],27,5,329,10,1586.4413813750725,,1586.4314265419962,1586.4413813750725,1587.4270217500161,1587.4270217500161,1587.4329456670675,1587.8884387500584,space,0.4511816669255495,None,1587.890172000043,1588.2897990006643,1588.6040226250188,1588.5879207920516,1588.590592166991,1588.6040226250188,1588.6040226250188,1588.6040226250188,1590.8487255839864,400,1,[2.244471124955453],[2.2444736670004204],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,330,6,27,space,0.6539537509670481,None,500,1,[4.090848042047583],[4.090851792017929],27,6,330,4,1590.8603440839797,,1590.8488664589822,1590.8603440839797,1591.8381631670054,1591.8381631670054,1591.855698750005,1592.49619479198,space,0.6539537509670481,None,1592.497800167068,1592.9093927506513,1593.2138465420576,1593.199733125046,1593.2016674170736,1593.2138465420576,1593.2138465420576,1593.2138465420576,1597.3052058339817,500,1,[4.090848042047583],[4.090851792017929],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,331,7,27,space,0.6809433330781758,None,700,1,[1.0513924999395385],[1.051405374892056],27,7,331,2,1597.3149171250407,,1597.3054350420134,1597.3149171250407,1598.2950627499959,1598.2950627499959,1598.3139406670816,1598.9852740420029,space,0.6809433330781758,None,1598.9872984590475,1599.686947166749,1599.997268666979,1599.9816835420206,1599.9844783750596,1599.997268666979,1599.997268666979,1599.997268666979,1601.0489464170532,700,1,[1.0513924999395385],[1.051405374892056],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,332,8,27,space,0.6980326670454815,None,400,1,[2.9468243749579415],[2.946827125037089],27,8,332,5,1601.0532944590086,,1601.0491441669874,1601.0532944590086,1602.0399573750328,1602.0399573750328,1602.0455915420316,1602.7459983340232,space,0.6980326670454815,None,1602.7476802499732,1603.4490463337318,1603.7494808749761,1603.7362197090406,1603.7382195420796,1603.7494808749761,1603.7494808749761,1603.7494808749761,1606.696584374993,400,1,[2.9468243749579415],[2.946827125037089],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,333,9,27,space,0.5070930839283392,None,800,1,[5.141860999981873],[5.141863625030965],27,9,333,3,1606.70793158398,,1606.6967820420396,1606.70793158398,1607.6906264170539,1607.6906264170539,1607.69512733398,1608.2076060420368,space,0.5070930839283392,None,1608.2079919590615,1608.3173655006724,1608.6312004589709,1608.6157889170572,1608.6184338750318,1608.6312004589709,1608.6312004589709,1608.6312004589709,1613.773306749994,800,1,[5.141860999981873],[5.141863625030965],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,334,10,27,space,3.8875205010408536,None,700,1,[1.4434228331083432],[1.4434257500106469],27,10,334,6,1613.7840617920738,,1613.773447124986,1613.7840617920738,1614.7648702500155,1614.7648702500155,1614.78220920905,1618.662509500049,space,3.8875205010408536,None,1618.663900542073,1618.7688840836674,1619.0803094169823,1619.0648479589727,1619.0673764169915,1619.0803094169823,1619.0803094169823,1619.0803094169823,1620.5239837920526,700,1,[1.4434228331083432],[1.4434257500106469],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,335,11,27,space,0.40357208403293043,None,200,1,[1.1161877500126138],[1.1161907080095261],27,11,335,8,1620.5282234590268,,1620.524161834037,1620.5282234590268,1621.5162827919703,1621.5162827919703,1621.5196106670192,1621.9222682090476,space,0.40357208403293043,None,1621.9236942920834,1622.6342753756946,1622.9466791669838,1622.9314954590518,1622.9338179170154,1622.9466791669838,1622.9466791669838,1622.9466791669838,1624.0631156250602,200,1,[1.1161877500126138],[1.1161907080095261],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,336,0,28,space,1.1718510830542073,None,400,1,[2.8945579170249403],[2.8945609170477837],28,0,336,10,1624.0725032920018,,1624.0633116250392,1624.0725032920018,1625.057952958974,1625.057952958974,1625.061561458977,1626.2376612090738,space,1.1718510830542073,None,1626.2392081670696,1626.6424426666383,1626.9427645000396,1626.9298883340089,1626.9319693750003,1626.9427645000396,1626.9427645000396,1626.9427645000396,1629.8375981249847,400,1,[2.8945579170249403],[2.8945609170477837],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,337,1,28,space,1.4153237079735845,None,500,1,[2.842634209082462],[2.8426372091053054],28,1,337,5,1629.8469357499853,,1629.8377952920273,1629.8469357499853,1630.8322946249973,1630.8322946249973,1630.8368477090262,1632.2517690840177,space,1.4153237079735845,None,1632.2531840000302,1632.9575288757371,1633.272218334023,1633.2568140000803,1633.2594120000722,1633.272218334023,1633.272218334023,1633.272218334023,1636.1150990839815,500,1,[2.842634209082462],[2.8426372091053054],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,338,2,28,space,0.6254985829582438,None,400,1,[1.3690647500334308],[1.3690679999999702],28,2,338,3,1636.119539959007,,1636.1152952500852,1636.119539959007,1637.1035183750791,1637.1035183750791,1637.1169933750061,1637.7328780000098,space,0.6254985829582438,None,1637.7346331250155,1637.8340496257335,1638.1453590840101,1638.1293686670251,1638.1320380420657,1638.1453590840101,1638.1453590840101,1638.1453590840101,1639.5146937500685,400,1,[1.3690647500334308],[1.3690679999999702],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,339,3,28,space,0.6652577089844272,None,500,1,[2.5318127080099657],[2.5318154580891132],28,3,339,9,1639.5214791670442,,1639.5148984170519,1639.5214791670442,1640.5044183339924,1640.5044183339924,1640.5175808339845,1641.173324250034,space,0.6652577089844272,None,1641.1749176670564,1641.2735526667132,1641.5744919590652,1641.5613145420793,1641.5632582500111,1641.5744919590652,1641.5744919590652,1641.5744919590652,1644.106542334077,500,1,[2.5318127080099657],[2.5318154580891132],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,340,4,28,space,0.7553474999731407,None,300,1,[1.7330561670241877],[1.7330592919606715],28,4,340,11,1644.1165439169854,,1644.1066918750294,1644.1165439169854,1645.1048690000316,1645.1048690000316,1645.1166768750409,1645.8645991249941,space,0.7553474999731407,None,1645.866116499994,1646.5691272506413,1646.8728315840708,1646.8598799169995,1646.8615197920008,1646.8728315840708,1646.8728315840708,1646.8728315840708,1648.6061237499816,300,1,[1.7330561670241877],[1.7330592919606715],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,341,5,28,space,0.4340144169982523,None,600,1,[1.0663463750388473],[1.0663494999753311],28,5,341,4,1648.616669167066,,1648.6062617090065,1648.616669167066,1649.5951621250715,1649.5951621250715,1649.6119747500634,1650.0352879590355,space,0.4340144169982523,None,1650.036724167061,1650.4420007087213,1650.7460662920494,1650.731522875023,1650.7339084170526,1650.7460662920494,1650.7460662920494,1650.7460662920494,1651.8126562500838,600,1,[1.0663463750388473],[1.0663494999753311],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,342,6,28,space,0.47228687605820596,None,700,1,[0.8248738331021741],[0.8248770420905203],28,6,342,8,1651.8226798750693,,1651.8128289170563,1651.8226798750693,1652.8037723340094,1652.8037723340094,1652.8199396249838,1653.2787581670564,space,0.47228687605820596,None,1653.279126791982,1653.9825229587188,1654.2963338340633,1654.2818539590808,1654.2841888749972,1654.2963338340633,1654.2963338340633,1654.2963338340633,1655.121455000015,700,1,[0.8248738331021741],[0.8248770420905203],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,343,7,28,space,0.24076262500602752,None,200,1,[0.7282870000926778],[0.7282899580895901],28,7,343,6,1655.1311303750845,,1655.1216354169883,1655.1311303750845,1656.1122085420648,1656.1122085420648,1656.1301721669734,1656.3561572920298,space,0.24076262500602752,None,1656.3578057090053,1656.4569427086428,1656.7595971670235,1656.7456179590663,1656.747842333978,1656.7595971670235,1656.7595971670235,1656.7595971670235,1657.4881308750482,200,1,[0.7282870000926778],[0.7282899580895901],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,344,8,28,space,0.2584630419733003,None,900,1,[0.7713623750023544],[0.7713660419685766],28,8,344,0,1657.4981684170198,,1657.4883015840314,1657.4981684170198,1658.478502916987,1658.478502916987,1658.4966990840621,1658.7418634999776,space,0.2584630419733003,None,1658.743508542073,1658.8426867917335,1659.1523499169853,1659.1380641669966,1659.1406229999848,1659.1523499169853,1659.1523499169853,1659.1523499169853,1659.9239545840537,900,1,[0.7713623750023544],[0.7713660419685766],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,345,9,28,space,0.2471812079893425,None,500,1,[0.9505294590489939],[0.9505330839892849],28,9,345,7,1659.9276078750845,,1659.9240953340195,1659.9276078750845,1660.9247039170004,1660.9247039170004,1660.9247039170004,1661.177819750039,space,0.2471812079893425,None,1661.1794027090073,1661.580842916683,1661.8819136250531,1661.8685259170597,1661.8704212090233,1661.8819136250531,1661.8819136250531,1661.8819136250531,1662.8326896249782,500,1,[0.9505294590489939],[0.9505330839892849],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,400,unexp,346,10,28,space,0.27624612499494106,None,400,1,[0.6586780420038849],[0.658681167056784],28,10,346,1,1662.8366850420134,,1662.8328714590752,1662.8366850420134,1663.8285439170431,1663.8285439170431,1663.8285439170431,1664.106728542014,space,0.27624612499494106,None,1664.1082856249996,1664.5083032507139,1664.8123605420114,1664.7996057500131,1664.8015451669926,1664.8123605420114,1664.8123605420114,1664.8123605420114,1665.47129424999,400,1,[0.6586780420038849],[0.658681167056784],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,400,unexp,347,11,28,space,0.34346645791083574,None,100,1,[0.9815801250515506],[0.9815831669839099],28,11,347,2,1665.4812576670665,,1665.4714702500496,1665.4812576670665,1666.4622834170004,1666.4622834170004,1666.4784526670119,1666.8096192090306,space,0.34346645791083574,None,1666.811039500055,1667.5111087917505,1667.822281833971,1667.806928709033,1667.8097873340594,1667.822281833971,1667.822281833971,1667.822281833971,1668.8041075000074,100,1,[0.9815801250515506],[0.9815831669839099],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,348,0,29,space,0.29132529196795076,None,400,1,[1.2322738750372082],[1.2322767920559272],29,0,348,8,1668.8140287500573,,1668.804263584083,1668.8140287500573,1669.7984625840327,1669.7984625840327,1669.8035592089873,1670.0943860840052,space,0.29132529196795076,None,1670.0961617090506,1670.7954650837385,1671.1077681250172,1671.0909062920837,1671.0928911250085,1671.1077681250172,1671.1077681250172,1671.1077681250172,1672.3403112089727,400,1,[1.2322738750372082],[1.2322767920559272],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.4,1000,exp,349,1,29,space,0.2927275829715654,None,300,1,[4.32987699995283],[4.329880040953867],29,1,349,4,1672.344775750069,,1672.3404944590293,1672.344775750069,1673.33383383404,1673.33383383404,1673.33383383404,1673.6321088750847,space,0.2927275829715654,None,1673.632979792077,1674.0345915837136,1674.3439802919747,1674.3294517090544,1674.3314519170672,1674.3439802919747,1674.3439802919747,1674.3439802919747,1678.674125834019,300,1,[4.32987699995283],[4.329880040953867],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,400,unexp,350,2,29,space,0.3973549579968676,None,400,1,[1.1962442079093307],[1.196246999897994],29,2,350,0,1678.6779028340243,,1678.6743325419957,1678.6779028340243,1679.6650618750136,1679.6650618750136,1679.6705678340513,1680.0698114590487,space,0.3973549579968676,None,1680.0714595000027,1680.17626304174,1680.485712083988,1680.4712698339717,1680.4732223340543,1680.485712083988,1680.485712083988,1680.485712083988,1681.68220220902,400,1,[1.1962442079093307],[1.196246999897994],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.7,1000,exp,351,3,29,space,0.4285671249963343,None,700,1,[1.441673166002147],[1.441676540998742],29,3,351,5,1681.6870090420125,,1681.6823767500464,1681.6870090420125,1682.6727050420595,1682.6727050420595,1682.6782242499758,1683.1082095419988,space,0.4285671249963343,None,1683.1098069590516,1683.8157057086394,1684.131428749999,1684.1156591670588,1684.1181218340062,1684.131428749999,1684.131428749999,1684.131428749999,1685.5733514589956,700,1,[1.441673166002147],[1.441676540998742],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,352,4,29,space,0.459472291986458,None,400,1,[1.3358256249921396],[1.3358286250149831],29,4,352,3,1685.5796110840747,,1685.5735220420174,1685.5796110840747,1686.562742292066,1686.562742292066,1686.5760567920515,1687.0255225839792,space,0.459472291986458,None,1687.0272842090344,1687.1265802917226,1687.4372954170685,1687.4222143340157,1687.4243603340583,1687.4372954170685,1687.4372954170685,1687.4372954170685,1688.7733702090336,400,1,[1.3358256249921396],[1.3358286250149831],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
0.1,1000,exp,353,5,29,space,0.3605117090046406,None,300,1,[3.183213167008944],[3.1832160420017317],29,5,353,6,1688.7836551250657,,1688.7735480000265,1688.7836551250657,1689.7726388340816,1689.7726388340816,1689.7726388340816,1690.135468124994,space,0.3605117090046406,None,1690.1373952090507,1690.2412202086455,1690.5462098340504,1690.5306994999992,1690.5334506670479,1690.5462098340504,1690.5462098340504,1690.5462098340504,1693.7296759170713,300,1,[3.183213167008944],[3.1832160420017317],001,001,2025-11-11_12h06.03.542,Intentional_binding,,2025.1.1,None,2025-11-11 12h06.08.769985 +0530,
