poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,probe.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c ,90,90,20,c,0,1.0004690419882536,None,,,,,20,90,90,2,521.9044294999912,,,,521.901800416992,521.9044294999912,522.8967162499903,522.8967162499903,522.8967162499903,522.8967162499903,522.8967162499903,523.8929437919287,523.8929437919287,524.892349916976,524.8997639579466,,,,,c,0,1.0004690419882536,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-150,z,91,91,24,z,1,0.4848644590238109,None,,,,,24,91,91,3,524.9077648329549,,,,524.9005377918947,524.9077648329549,525.8884709168924,525.8884709168924,525.8884709168924,525.8884709168924,525.9050360419787,526.8925274579087,526.8925274579087,,527.3842831249349,,,,,z,1,0.4848644590238109,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,92,92,23,v,1,0.5427271251101047,None,,,,,23,92,92,1,527.391850791988,,,,527.3847840419039,527.391850791988,528.3826127499342,528.3826127499342,528.3826127499342,528.3826127499342,528.3826127499342,529.3736264168983,529.3736264168983,,529.9279698329046,,,,,v,1,0.5427271251101047,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,93,93,21,c,0,0.6531091249780729,None,,,,,21,93,93,2,529.9372709169984,,,,529.9289104999043,529.9372709169984,530.9252797499066,530.9252797499066,530.9252797499066,530.9252797499066,530.9305126249092,531.9251906669233,531.9251906669233,,532.587802791968,,,,,c,0,0.6531091249780729,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,94,94,22,c,0,0.6555573339574039,None,,,,,22,94,94,2,532.5969285829924,,,,532.5886453749845,532.5969285829924,533.5792215829715,533.5792215829715,533.5792215829715,533.5792215829715,533.5957023329102,534.5816322499886,534.5816322499886,,535.2390927498927,,,,,c,0,0.6555573339574039,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
150,v,95,95,24,v,1,0.7898327499860898,None,,,,,24,95,95,1,535.2456609169021,,,,535.2395852919435,535.2456609169021,536.239886916941,536.239886916941,536.239886916941,536.239886916941,536.239886916941,537.229266374954,537.229266374954,,538.0239563329378,,,,,v,1,0.7898327499860898,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,96,96,23,x,1,0.6780701250536367,None,,,,,23,96,96,0,538.0310757498955,,,,538.0244731669081,538.0310757498955,539.0148449999979,539.0148449999979,539.0148449999979,539.0148449999979,539.0267509579426,540.0179662079317,540.0179662079317,,540.7110452499473,,,,,x,1,0.6780701250536367,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,97,97,23,c,0,0.6734449999639764,None,,,,,23,97,97,2,540.7201923329849,,,,540.7119508329779,540.7201923329849,541.7019116668962,541.7019116668962,541.7019116668962,541.7019116668962,541.7124649169855,542.7105362919392,542.7105362919392,,543.389238041942,,,,,c,0,0.6734449999639764,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
50,c ,98,98,24,c,0,1.0527000419097021,None,,,,,24,98,98,2,543.3964463329175,,,,543.3896807079436,543.3964463329175,544.3897479999578,544.3897479999578,544.3897479999578,544.3897479999578,544.3897479999578,545.3822994999355,545.3822994999355,546.3708579168888,546.437475707964,,,,,c,0,1.0527000419097021,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
-50,x,99,99,24,x,1,0.4072581260697916,None,,,,,24,99,99,0,546.4468799999449,,,,546.4383605419425,546.4468799999449,547.4341990419198,547.4341990419198,547.4341990419198,547.4341990419198,547.4389851669548,548.4345512499567,548.4345512499567,,548.8449798329966,,,,,x,1,0.4072581260697916,None,,,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8451463748934,548.8451978749363,001,001,2025-10-02_16h31.19.156,MotorSequence_learning,,2025.1.1,None,2025-10-02 16h32.00.776549 +0530,
