poss,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,Welcome.stopped,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,probe.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_you.started,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c ,89,89,23,c,0,1.158802208956331,None,,,,,23,89,89,2,552.7075364160119,,,,552.7005629580235,552.7075364160119,553.6889562499709,553.6889562499709,553.6889562499709,553.6889562499709,553.7064670830732,554.6909305000445,554.6909305000445,555.8591326660244,,,,,555.6819171659881,c,0,1.158802208956331,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
50,c ,90,90,24,c,0,0.9348198749357834,None,,,,,24,90,90,2,555.8679089579964,,,,555.8601570409955,555.8679089579964,556.8590949580539,556.8590949580539,556.8590949580539,556.8590949580539,556.8649637500057,557.8489104160108,557.8489104160108,558.7870255829766,,,,,,c,0,0.9348198749357834,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-150,z,91,91,24,z,1,0.6948270000284538,None,,,,,24,91,91,3,558.7962923330488,,,,558.7878815410659,558.7962923330488,559.7774650830543,559.7774650830543,559.7774650830543,559.7774650830543,559.7870531249791,560.782782208058,560.782782208058,561.4872147080023,,,,,,z,1,0.6948270000284538,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,92,92,19,v,1,1.338460833998397,None,,,,,19,92,92,1,561.4971344160149,,,,561.4880893330555,561.4971344160149,562.4822102909675,562.4822102909675,562.4822102909675,562.4822102909675,562.487217625021,563.4780932080466,563.4780932080466,564.8233737499686,,,,,564.4703489160165,v,1,1.338460833998397,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,93,93,20,v,1,1.4692298759473488,None,,,,,20,93,93,1,564.8317031250335,,,,564.8242456250591,564.8317031250335,565.8207570830127,565.8207570830127,565.8207570830127,565.8207570830127,565.8207570830127,566.8123013749719,566.8123013749719,568.2938324579736,,,,,567.8069466659799,v,1,1.4692298759473488,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,94,94,21,v,1,0.9831694170134142,None,,,,,21,94,94,1,568.3015451250831,,,,568.2942070410354,568.3015451250831,569.2902088749688,569.2902088749688,569.2902088749688,569.2902088749688,569.2955342080677,570.2863534160424,570.2863534160424,571.277092250064,,,,,571.2861300830264,v,1,0.9831694170134142,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,95,95,23,v,0,5.974664333974943,None,,,,,23,95,95,0,571.2861300830264,,,,571.2778815410566,571.2861300830264,572.2752591250464,572.2752591250464,572.2752591250464,572.2752591250464,572.2752591250464,573.2726167499786,573.2726167499786,579.2539872910129,,,,,574.2621572080534,v,0,5.974664333974943,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,96,96,22,v,1,0.9094700419809669,None,,,,,22,96,96,1,579.264928208082,,,,579.2549384579761,579.264928208082,580.2501834160648,580.2501834160648,580.2501834160648,580.2501834160648,580.255884333048,581.2457765410654,581.2457765410654,582.1600812079851,,,,,,v,1,0.9094700419809669,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
-50,x,97,97,24,x,1,1.0790571249090135,None,,,,,24,97,97,0,582.1710041660117,,,,582.1607322500786,582.1710041660117,583.1601879580412,583.1601879580412,583.1601879580412,583.1601879580412,583.1656270000385,584.1491004580166,584.1491004580166,585.2335434580455,,,,,585.1446282500401,x,1,1.0790571249090135,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,98,98,23,v,1,2.9471367499791086,None,,,,,23,98,98,1,585.2406922080554,,,,585.2339737080038,585.2406922080554,586.2321418750798,586.2321418750798,586.2321418750798,586.2321418750798,586.2321418750798,587.2329414580017,587.2329414580017,590.1858394580195,,,,,588.2290360410698,v,1,2.9471367499791086,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
150,v,99,99,24,v,1,0.5046315010404214,None,,,,,24,99,99,1,590.1943811250385,,,,590.1868350830628,590.1943811250385,591.1821690000361,591.1821690000361,591.1821690000361,591.1821690000361,591.1872795830714,592.182262166054,592.182262166054,592.6923268330283,,,,,,v,1,0.5046315010404214,None,,,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.6924737499794,592.6925277910195,003,001,2025-10-02_17h06.02.506,MotorSequence_learning,,2025.1.1,None,2025-10-02 17h06.17.467493 +0530,
